,nlpd,mae_mean,mae_median,mae_mode
96,0.012383352033793926,0.2987529,0.2885561,0.288269
97,0.0029499728698283434,0.2431915,0.2438419,0.26153457
98,0.0013397136935964227,0.2580497,0.26375106,0.28529045
99,-0.017561355605721474,0.20633493,0.20946273,0.22219358
100,-0.014501352794468403,0.20387438,0.2103066,0.22887754
101,0.027776241302490234,0.2944478,0.28732198,0.28373864
102,0.008554677478969097,0.266114,0.26177415,0.26639286
103,0.07521700859069824,0.33049652,0.31762138,0.30947733
104,0.08102422952651978,0.338949,0.3296755,0.3193927
105,0.04809945821762085,0.3126054,0.30007496,0.2833437
106,0.07256146520376205,0.32542497,0.31533733,0.30404124
107,0.12526732683181763,0.3643205,0.35717937,0.3530761
108,0.08697215467691422,0.3293378,0.32029465,0.30777004
109,0.07137465476989746,0.3241106,0.31549677,0.30583113
110,0.04350833222270012,0.2958671,0.2842417,0.27004892
111,0.05568845942616463,0.31857345,0.30884203,0.30003402
112,0.04215594008564949,0.29416665,0.28523764,0.26979867
113,0.04870672896504402,0.3034008,0.2916061,0.28360602
114,0.06293102353811264,0.31440264,0.3039857,0.28908762
115,0.04160742089152336,0.30267718,0.29412332,0.28306052
116,0.01842975616455078,0.28319472,0.26876345,0.2465939
117,0.0007878343458287418,0.2641199,0.25825524,0.25795814
118,0.05059049651026726,0.2972616,0.2850921,0.27417076
119,0.0532706193625927,0.29210606,0.2788114,0.2632547
120,0.06110004708170891,0.3086502,0.29471987,0.279267
121,0.07412517070770264,0.30039102,0.28675538,0.268903
122,0.09099145978689194,0.332142,0.31974408,0.30087033
123,0.029422203078866005,0.26971048,0.2635569,0.25801438
124,0.029182275757193565,0.2611558,0.2512991,0.24550398
125,0.06921056658029556,0.31302866,0.3062544,0.29889452
